symbol,review_status,requirement_status,documentation_status,layer,feature_group,checked,rationale,source_url,notes
CONFIG_RTC_DRV_RX8025,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_RX8111,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_RX8581,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_RZN1,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_S32G,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_S35390A,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_S3C,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_S5M,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SA1100,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SC27XX,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SD2405AL,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SD3078,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SH,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SNVS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SPACEMIT_P1,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SPEAR,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SSD202D,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_STARFIRE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_STK17TA8,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_STM32,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_STMP,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_ST_LPC,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SUN4V,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SUN6I,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SUNPLUS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_SUNXI,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_TEGRA,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_TI_K3,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_TPS6586X,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_TPS65910,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_TPS6594,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_TWL4030,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_TWL92330,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_VT8500,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_WILCO_EC,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_WM831X,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_WM8350,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_X1205,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_XGENE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_DRV_ZYNQMP,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_HCTOSYS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_HCTOSYS_DEVICE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_I2C_AND_SPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_INTF_DEV,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_INTF_DEV_UIE_EMUL,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_INTF_PROC,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_INTF_SYSFS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_LIB,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_LIB_KUNIT_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_MC146818_LIB,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_NVMEM,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_SYSTOHC,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTC_SYSTOHC_DEVICE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTD119X_WATCHDOG,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8180,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8187,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8187_LEDS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8188EE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8192CE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8192CU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8192C_COMMON,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8192DE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8192DU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8192D_COMMON,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8192EE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8192SE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8723AE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8723BE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8723BS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8723_COMMON,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8821AE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8XXXU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL8XXXU_UNTESTED,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTLBTCOEXIST,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTLWIFI,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTLWIFI_DEBUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTLWIFI_PCI,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTLWIFI_USB,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTL_CARDS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTSN,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8703B,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8723CS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8723D,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8723DE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8723DS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8723DU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8723X,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8812A,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8812AU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8814A,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8814AE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8814AU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8821A,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8821AU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8821C,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8821CE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8821CS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8821CU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8822B,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8822BE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8822BS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8822BU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8822C,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8822CE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8822CS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_8822CU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_88XXA,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_CORE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_DEBUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_DEBUGFS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_LEDS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_PCI,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_SDIO,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW88_USB,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8851B,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8851BE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8851BU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8852A,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8852AE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8852B,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8852BE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8852BT,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8852BTE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8852BU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8852B_COMMON,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8852C,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8852CE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8922A,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_8922AE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_CORE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_DEBUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_DEBUGFS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_DEBUGMSG,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_PCI,TODO,UNRESOLVED,,,,0,,,
CONFIG_RTW89_USB,TODO,UNRESOLVED,,,,0,,,
CONFIG_RT_GROUP_SCHED,TODO,UNRESOLVED,,,,0,,,
CONFIG_RT_GROUP_SCHED_DEFAULT_DISABLED,TODO,UNRESOLVED,,,,0,,,
CONFIG_RT_MUTEXES,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUNTIME_TESTING_MENU,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUST,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUSTC_HAS_COERCE_POINTEE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUSTC_HAS_FILE_AS_C_STR,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUSTC_HAS_FILE_WITH_NUL,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUSTC_HAS_SPAN_FILE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUSTC_HAS_UNNECESSARY_TRANSMUTES,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUSTC_LLVM_VERSION,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUSTC_VERSION,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUSTC_VERSION_TEXT,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUST_BITMAP_HARDENED,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUST_BUILD_ASSERT_ALLOW,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUST_DEBUG_ASSERTIONS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUST_FW_LOADER_ABSTRACTIONS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUST_IS_AVAILABLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUST_KERNEL_DOCTESTS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUST_OVERFLOW_CHECKS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RUST_PHYLIB_ABSTRACTIONS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV,TODO,UNRESOLVED,,,,0,,,
CONFIG_RVU_ESWITCH,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_LTL_MONITOR,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_EVENTS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_MAINTENANCE_EVENTS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_NRP,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_OPID,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_PAGEFAULT,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_RTAPP,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_SCHED,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_SCO,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_SCPD,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_SLEEP,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_SNEP,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_SNROC,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_SSSW,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_STS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_WIP,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_MON_WWNR,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_PER_TASK_MONITORS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_REACTORS,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_REACT_PANIC,TODO,UNRESOLVED,,,,0,,,
CONFIG_RV_REACT_PRINTK,TODO,UNRESOLVED,,,,0,,,
CONFIG_RWSEM_SPIN_ON_OWNER,TODO,UNRESOLVED,,,,0,,,
CONFIG_RXGK,TODO,UNRESOLVED,,,,0,,,
CONFIG_RXKAD,TODO,UNRESOLVED,,,,0,,,
CONFIG_RXPERF,TODO,UNRESOLVED,,,,0,,,
CONFIG_RZG2L_ADC,TODO,UNRESOLVED,,,,0,,,
CONFIG_RZG2L_THERMAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_RZG3E_THERMAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_RZG3S_THERMAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_RZN1_DMAMUX,TODO,UNRESOLVED,,,,0,,,
CONFIG_RZ_DMAC,TODO,UNRESOLVED,,,,0,,,
CONFIG_RZ_MTU3,TODO,UNRESOLVED,,,,0,,,
CONFIG_RZ_MTU3_CNT,TODO,UNRESOLVED,,,,0,,,
CONFIG_S2IO,TODO,UNRESOLVED,,,,0,,,
CONFIG_S32G_WDT,TODO,UNRESOLVED,,,,0,,,
CONFIG_S390_IOMMU,TODO,UNRESOLVED,,,,0,,,
CONFIG_S390_PRNG,TODO,UNRESOLVED,,,,0,,,
CONFIG_S390_TAPE,TODO,UNRESOLVED,,,,0,,,
CONFIG_S390_TAPE_34XX,TODO,UNRESOLVED,,,,0,,,
CONFIG_S390_TAPE_3590,TODO,UNRESOLVED,,,,0,,,
CONFIG_S390_UV_UAPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_S390_VMUR,TODO,UNRESOLVED,,,,0,,,
CONFIG_S3C2410_WATCHDOG,TODO,UNRESOLVED,,,,0,,,
CONFIG_S3C64XX_COMMON_CLK,TODO,UNRESOLVED,,,,0,,,
CONFIG_S5PV210_COMMON_CLK,TODO,UNRESOLVED,,,,0,,,
CONFIG_SA1100_WATCHDOG,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMA5D4_WATCHDOG,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLES,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLES_RUST,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_ANDROID_BINDERFS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_AUXDISPLAY,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_CGROUP,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_CHECK_EXEC,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_CONFIGFS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_CONNECTOR,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_CORESIGHT_SYSCFG,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_DAMON_MTIER,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_DAMON_PRCL,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_DAMON_WSSE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_FANOTIFY_ERROR,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_FPROBE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_FTRACE_DIRECT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_FTRACE_DIRECT_MULTI,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_FTRACE_OPS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_HIDRAW,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_HUNG_TASK,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_HW_BREAKPOINT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_INTEL_MEI,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_KDB,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_KFIFO,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_KMEMLEAK,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_KOBJECT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_KPROBES,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_KRETPROBES,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_LANDLOCK,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_LIVEPATCH,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_PIDFD,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_QMI_CLIENT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RPMSG_CLIENT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_CONFIGFS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_DEBUGFS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_DEBUGFS_SCOPED,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_DMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_DRIVER_AUXILIARY,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_DRIVER_FAUX,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_DRIVER_PCI,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_DRIVER_PLATFORM,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_DRIVER_USB,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_HOSTPROGS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_MINIMAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_MISC_DEVICE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_RUST_PRINT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_SECCOMP,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_TIMER,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_TPS6594_PFSM,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_TRACE_ARRAY,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_TRACE_CUSTOM_EVENTS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_TRACE_EVENTS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_TRACE_PRINTK,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_TSM_MR,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_UHID,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_VFIO_MDEV_MBOCHS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_VFIO_MDEV_MDPY,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_VFIO_MDEV_MDPY_FB,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_VFIO_MDEV_MTTY,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_VFS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_WATCHDOG,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMPLE_WATCH_QUEUE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMSUNG_GALAXYBOOK,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMSUNG_LAPTOP,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMSUNG_MC,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMSUNG_PM_CHECK,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMSUNG_PM_CHECK_CHUNKSIZE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAMSUNG_Q10,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAR_GCC_2130P,TODO,UNRESOLVED,,,,0,,,
CONFIG_SAR_GPUCC_2130P,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_ACARD_AHCI,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_AHCI,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_AHCI_PLATFORM,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_AHCI_SEATTLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_DWC,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_DWC_OLD_DMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_FSL,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_GEMINI,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_HIGHBANK,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_HOST,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_INIC162X,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_MOBILE_LPM_POLICY,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_MV,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_NV,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_PMP,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_PROMISE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_QSTOR,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_RCAR,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_SIL,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_SIL24,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_SIS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_SVW,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_SX4,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_ULI,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_VIA,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_VITESSE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SATA_ZPODD,TODO,UNRESOLVED,,,,0,,,
CONFIG_SA_CAMCC_8775P,TODO,UNRESOLVED,,,,0,,,
CONFIG_SA_DISPCC_8775P,TODO,UNRESOLVED,,,,0,,,
CONFIG_SA_GCC_8775P,TODO,UNRESOLVED,,,,0,,,
CONFIG_SA_GPUCC_8775P,TODO,UNRESOLVED,,,,0,,,
CONFIG_SA_VIDEOCC_8775P,TODO,UNRESOLVED,,,,0,,,
CONFIG_SB1250_MAC,TODO,UNRESOLVED,,,,0,,,
CONFIG_SBC7240_WDT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SBC8360_WDT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SBC_EPX_C3_WATCHDOG,TODO,UNRESOLVED,,,,0,,,
CONFIG_SBC_FITPC2_WATCHDOG,TODO,UNRESOLVED,,,,0,,,
CONFIG_SBITMAP,TODO,UNRESOLVED,,,,0,,,
CONFIG_SBP_TARGET,TODO,UNRESOLVED,,,,0,,,
CONFIG_SBUS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SC1200_WDT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SC27XX_ADC,TODO,UNRESOLVED,,,,0,,,
CONFIG_SC520_CPUFREQ,TODO,UNRESOLVED,,,,0,,,
CONFIG_SC520_WDT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SC92031,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCA3000,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCA3300,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCANF_KUNIT_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCC,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCC_DELAY,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCC_TRXECHO,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCD30_CORE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCD30_I2C,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCD30_SERIAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCD4X,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCF_TORTURE_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHEDSTATS,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_AUTOGROUP,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_CLASS_EXT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_CLUSTER,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_CORE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_HRTICK,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_HW_PRESSURE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_INFO,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_MC,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_MC_PRIO,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_MM_CID,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_OMIT_FRAME_POINTER,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_PROXY_EXEC,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_SMT,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_STACK_END_CHECK,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCHED_TRACER,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCLP_CONSOLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCLP_OFB,TODO,UNRESOLVED,,,,0,,,
CONFIG_SCLP_TTY,TODO,UNRESOLVED,,,,0,,,
